$Hourly dew point temp from met data (2017 surface data),
3505.433633,21.11
3505.4753,21.67
3505.482939,21.11
3505.492661,21.11
3505.516967,21.11
3505.558633,21.67
3505.6003,21.67
3505.641967,22.78
3505.683633,21.67
3505.721828,22.78
3505.723911,22.78
3505.7253,23.33
3505.766967,23.33
3505.773217,23.33
3505.784328,19.44
3505.789189,19.44
3505.807244,21.11
3505.808633,20.56
3505.814189,20.56
3505.8503,21.67
3505.855856,21.11
3505.866272,21.11
3505.878772,21.67
3505.880161,21.67
3505.890578,21.11
3505.891272,21.11
3505.900994,21.11
3505.908633,21.11
3505.933633,21.11
3505.9753,21.11
3506.016967,21.67
3506.01905,21.67
3506.025994,22.22
3506.042661,22.22
3506.055856,22.22
3506.058633,22.22
3506.1003,21.67
3506.107244,21.67
3506.129467,21.67
3506.141967,21.11
3506.183633,21.11
3506.2253,20.56
3506.266967,20.56
3506.308633,20.56
3506.31905,20.56
3506.3503,20.56
3506.391967,21.11
3506.433633,20.56
3506.4753,20
3506.516967,20
3506.558633,20
3506.6003,19.44
3506.641967,19.44
3506.683633,18.89
3506.7253,18.33
3506.766967,17.78
3506.808633,17.22
3506.8503,16.67
3506.891967,16.67
3506.933633,16.11
3506.9753,16.11
3507.016967,16.11
3507.058633,16.11
3507.1003,15.56
3507.141967,15.56
3507.183633,15.56
3507.2253,15.56
3507.266967,15.56
3507.308633,16.11
3507.3503,16.11
3507.391967,17.22
3507.433633,17.78
3507.4753,18.33
3507.516967,17.78
3507.558633,17.78
3507.6003,17.22
3507.641967,18.33
3507.683633,17.78
3507.7253,17.78
3507.766967,18.33
3507.808633,17.22
3507.8503,16.67
3507.891967,15
3507.933633,15
3507.9753,14.44
3508.016967,15
3508.058633,16.11
3508.1003,15.56
3508.141967,13.89
3508.183633,13.33
3508.2253,13.33
3508.246828,13.89
3508.266967,14.44
3508.277383,15
3508.308633,15.56
3508.3503,16.11
3508.355856,16.11
3508.362106,16.67
3508.389883,17.22
3508.390578,17.22
3508.391967,17.22
3508.398911,17.22
3508.405856,17.22
3508.414883,17.22
3508.423217,17.78
3508.432244,17.22
3508.433633,17.22
3508.441967,17.78
3508.453078,17.78
3508.4753,18.33
3508.48155,18.33
3508.489883,18.33
3508.516967,18.33
3508.538494,18.33
3508.551689,18.33
3508.55655,17.78
3508.558633,18.33
3508.563494,18.33
3508.595439,18.89
3508.6003,18.33
3508.641967,18.89
3508.647522,18.89
3508.665578,18.89
3508.683633,18.89
3508.688494,18.89
3508.694744,18.89
3508.699606,18.89
3508.7253,18.89
3508.740578,18.89
3508.746828,18.89
3508.766967,18.89
3508.772522,19.44
3508.793356,19.44
3508.798911,20
3508.808633,20
3508.813494,20
3508.8503,20
3508.85655,20
3508.866272,20
3508.891967,20
3508.933633,20
3508.9753,20
3508.985717,20
3508.990578,20
3508.995439,20
3509.016967,20
3509.0503,20
3509.057244,20
3509.058633,20
3509.064189,20
3509.082244,20
3509.089883,20
3509.1003,20
3509.105161,20
3509.123217,19.44
3509.141967,19.44
3509.152383,18.89
3509.183633,18.89
3509.193356,18.89
3509.200994,18.89
3509.2253,18.33
3509.266967,18.33
3509.308633,18.33
3509.3503,18.89
3509.382244,18.89
3509.391967,19.44
3509.428078,19.44
3509.433633,19.44
3509.4628,19.44
3509.467661,19.44
3509.4753,19.44
3509.486411,19.44
3509.50655,19.44
3509.515578,18.89
3509.516967,19.44
3509.530161,20
3509.547522,20
3509.552383,20
3509.558633,20
3509.595439,20.56
3509.6003,20.56
3509.616272,20.56
3509.641967,20
3509.654467,20
3509.676689,20
3509.680161,20
3509.683633,20
3509.697522,19.44
3509.717661,19.44
3509.723911,18.89
3509.7253,19.44
3509.733633,19.44
3509.755856,18.89
3509.766967,18.89
3509.801689,18.89
3509.808633,18.89
3509.8503,18.89
3509.891967,18.89
3509.900994,18.89
3509.933633,18.33
3509.944744,18.33
3509.954467,18.33
3509.9753,18.33
3510.016967,18.33
3510.030856,18.33
3510.039189,18.33
3510.05655,17.78
3510.058633,18.33
3510.068356,18.33
3510.080856,18.33
3510.1003,18.33
3510.105856,18.33
3510.113494,18.33
3510.124606,18.33
3510.141967,18.33
3510.149606,18.33
3510.160717,18.33
3510.183633,18.33
3510.2253,18.33
3510.235022,18.33
3510.251689,17.78
3510.264883,17.78
3510.266967,17.78
3510.308633,17.78
3510.341272,18.33
3510.3503,18.33
3510.371828,18.33
3510.391967,18.33
3510.433633,18.33
3510.459328,18.89
3510.466272,18.89
3510.473911,18.89
3510.4753,18.89
3510.480856,18.89
3510.516967,18.89
3510.53155,18.89
3510.558633,18.89
3510.5628,18.89
3510.578078,18.89
3510.6003,18.89
3510.613494,18.89
3510.641967,19.44
3510.646828,19.44
3510.651689,19.44
3510.658633,19.44
3510.683633,19.44
3510.7253,19.44
3510.766967,19.44
3510.78155,19.44
3510.808633,19.44
3510.820439,19.44
3510.830161,19.44
3510.8503,18.89
3510.875994,18.89
3510.882244,18.89
3510.891967,18.89
3510.900994,18.89
3510.903772,18.89
3510.927383,18.89
3510.932244,17.78
3510.932939,18.33
3510.938494,18.89
3510.952383,18.89
3510.961411,18.89
3510.9753,18.89
3510.980161,18.89
3510.991272,18.89
3511.008633,18.89
3511.016967,18.89
3511.058633,19.44
3511.1003,19.44
3511.141967,19.44
3511.171133,19.44
3511.183633,19.44
3511.2253,19.44
3511.266967,20
3511.298911,20.56
3511.308633,20.56
3511.316967,20.56
3511.328078,20.56
3511.339189,21.11
3511.348911,21.11
3511.3503,21.11
3511.355161,21.67
3511.364189,21.11
3511.390578,21.11
3511.391967,21.11
3511.407244,21.11
3511.424606,21.11
3511.432244,21.11
3511.433633,20.56
3511.473911,22.22
3511.4753,21.11
3511.516967,21.11
3511.523217,20.56
3511.530856,18.33
3511.535717,18.33
3511.541967,18.89
3511.548217,18.89
3511.553078,18.89
3511.557244,18.89
3511.558633,19.44
3511.566967,19.44
3511.573217,20
3511.593356,20.56
3511.6003,20.56
3511.639883,21.11
3511.641967,20.56
3511.648217,21.11
3511.676689,20
3511.683633,20.56
3511.696828,20.56
3511.7253,20
3511.730856,20.56
3511.750994,20
3511.766967,20
3511.808633,20.56
3511.814189,20.56
3511.8503,20.56
3511.883633,20
3511.891967,20
3511.90655,19.44
3511.933633,19.44
3511.950994,19.44
3511.964189,19.44
3511.972522,20
3511.9753,20
3512.010717,19.44
3512.016967,19.44
3512.058633,19.44
3512.095439,19.44
3512.1003,19.44
3512.141967,19.44
3512.148911,18.89
3512.155161,19.44
3512.180856,18.89
3512.183633,19.44
3512.203772,19.44
3512.223911,18.89
3512.2253,18.89
3512.266967,19.44
3512.271133,18.89
3512.280161,18.89
3512.297522,18.89
3512.307244,18.89
3512.308633,19.44
3512.318356,18.89
3512.348911,20
3512.3503,19.44
3512.383633,19.44
3512.391967,19.44
3512.403078,19.44
3512.421133,19.44
3512.433633,19.44
3512.466272,19.44
3512.473217,18.89
3512.4753,19.44
3512.516967,18.89
3512.558633,18.89
3512.6003,18.89
3512.641967,20
3512.683633,20.56
3512.7253,20.56
3512.766967,20
3512.808633,20.56
3512.8503,20
3512.891967,18.89
3512.933633,18.89
3512.9753,19.44
3513.016967,19.44
3513.058633,19.44
3513.1003,19.44
3513.141967,19.44
3513.183633,19.44
3513.2253,19.44
3513.266967,19.44
3513.308633,20
3513.3503,20
3513.391967,20
3513.433633,20.56
3513.4753,20.56
3513.516967,20
3513.558633,20.56
3513.6003,20.56
3513.641967,20.56
3513.683633,20
3513.7253,20.56
3513.766967,20.56
3513.808633,20.56
3513.8503,20.56
3513.891967,20
3513.933633,20
3513.9753,19.44
3514.016967,20
3514.058633,20
3514.1003,16.11
3514.141967,16.67
3514.183633,15.56
3514.2253,17.22
3514.266967,17.22
3514.308633,17.22
3514.3503,17.22
3514.391967,17.78
3514.433633,18.33
3514.4753,19.44
3514.516967,21.11
3514.558633,21.67
3514.6003,21.67
3514.641967,23.33
3514.683633,21.67
3514.7253,21.67
3514.766967,21.67
3514.808633,22.22
3514.8503,21.67
3514.891967,21.67
3514.933633,22.22
3514.951689,21.67
3514.960717,22.22
3514.966272,21.11
3514.971828,21.11
3514.973911,21.11
3514.9753,20.56
3514.989883,20.56
3514.997522,20.56
3514.998911,20.56
3515.002383,20.56
3515.004467,21.11
3515.007244,21.11
3515.009328,21.11
3515.016967,21.11
3515.020439,21.11
3515.047522,21.11
3515.058633,21.11
3515.076689,21.11
3515.092661,21.11
3515.1003,20.56
3515.141967,20.56
3515.148217,20
3515.178772,20.56
3515.183633,20.56
3515.2253,20.56
3515.265578,21.11
3515.266967,20.56
3515.308633,21.11
3515.318356,21.11
3515.3503,21.11
3515.367661,21.11
3515.391967,21.67
3515.433633,21.11
3515.460717,21.11
3515.473911,21.11
3515.4753,21.11
3515.516967,20.56
3515.558633,20.56
3515.563494,20.56
3515.5878,20
3515.6003,20.56
3515.607244,21.11
3515.628078,21.11
3515.640578,21.11
3515.641967,21.11
3515.655161,21.11
3515.683633,20
3515.7253,20
3515.766967,21.11
3515.785022,20
3515.808633,18.89
3515.8503,17.78
3515.891967,17.78
3515.903078,18.33
3515.910717,18.33
3515.917661,18.33
3515.933633,17.78
3515.971828,17.22
3515.9753,17.22
3515.988494,17.22
3516.002383,17.22
3516.015578,17.22
3516.016967,16.67
3516.058633,16.67
3516.080161,16.11
3516.085717,16.11
3516.1003,16.11
3516.121133,16.11
3516.128078,16.11
3516.133633,16.67
3516.141967,16.11
3516.155856,16.11
3516.168356,15.56
3516.183633,15.56
3516.197522,15.56
3516.223911,16.11
3516.2253,16.11
3516.233633,15.56
3516.265578,16.11
3516.266967,16.11
3516.298217,15.56
3516.308633,15.56
3516.3503,14.44
3516.391967,14.44
3516.433633,13.89
3516.4753,13.89
3516.516967,13.33
3516.558633,12.78
3516.6003,12.22
3516.641967,12.22
3516.683633,12.78
3516.7253,13.33
3516.766967,13.89
3516.808633,13.89
3516.8503,14.44
3516.891967,14.44
3516.933633,14.44
3516.9753,14.44
3516.996828,14.44
3517.015578,15
3517.016967,15
3517.043356,15
3517.058633,15
3517.1003,15.56
3517.114883,15.56
3517.141967,15.56
3517.166272,15.56
3517.172522,15.56
3517.183633,15.56
3517.210022,15.56
3517.2253,15.56
3517.238494,15.56
3517.266967,15
3517.284328,15.56
3517.308633,15.56
3517.319744,15.56
3517.348911,16.11
3517.3503,15.56
3517.386411,16.11
3517.391967,16.11
3517.39405,16.11
3517.398911,16.11
3517.410717,15.56
3517.433633,15.56
3517.446828,15.56
3517.466272,15
3517.4753,15
3517.516967,15
3517.533633,15
3517.542661,15
3517.558633,15.56
3517.6003,15
3517.641967,15
3517.683633,14.44
3517.7003,14.44
3517.70655,15
3517.7253,15
3517.748911,15
3517.766967,15
3517.789883,14.44
3517.808633,14.44
3517.8503,14.44
3517.891967,14.44
3517.933633,13.89
3517.9753,14.44
3518.016967,14.44
3518.058633,14.44
3518.066967,14.44
3518.071133,14.44
3518.074606,14.44
3518.082244,14.44
3518.089189,14.44
3518.1003,14.44
3518.110022,14.44
3518.123217,14.44
3518.128772,14.44
3518.140578,13.89
3518.141967,14.44
3518.147522,14.44
3518.183633,14.44
3518.189883,14.44
3518.2003,14.44
3518.202383,14.44
3518.212106,14.44
3518.2253,14.44
3518.266967,15
3518.300994,15
3518.308633,15
3518.332939,15
3518.346828,15
3518.3503,14.44
3518.372522,14.44
3518.388494,13.89
3518.391967,14.44
3518.433633,14.44
3518.4753,15
3518.491272,15
3518.498911,15
3518.516967,15.56
3518.558633,16.11
3518.563494,16.11
3518.580856,16.11
3518.585717,16.11
3518.6003,16.67
3518.640578,17.22
3518.641967,17.22
3518.682244,17.22
3518.683633,16.67
3518.691967,16.67
3518.7253,16.67
3518.7503,17.22
3518.760717,16.67
3518.766967,16.67
3518.793356,16.67
3518.808633,16.67
3518.846828,17.22
3518.8503,16.67
3518.891967,17.22
3518.933633,17.22
3518.948911,17.22
3518.9753,17.22
3519.016967,17.22
3519.055856,17.22
3519.058633,17.22
3519.066272,17.22
3519.073217,17.22
3519.079467,17.22
3519.0878,17.22
3519.092661,17.22
3519.1003,16.67
3519.141967,17.22
3519.1753,17.22
3519.180856,17.22
3519.183633,17.22
3519.2253,17.22
3519.237106,17.22
3519.265578,17.22
3519.266967,17.22
3519.277383,17.22
3519.285022,17.22
3519.293356,17.22
3519.303078,17.22
3519.308633,17.22
3519.321133,17.22
3519.332244,17.22
3519.337106,17.22
3519.3503,17.78
3519.35655,17.78
3519.391967,18.33
3519.4128,18.89
3519.427383,18.89
3519.433633,19.44
3519.441967,19.44
3519.449606,20
3519.4753,20.56
3519.480856,21.11
3519.507939,20.56
3519.516967,20.56
3519.558633,20
3519.582939,20
3519.595439,18.89
3519.598911,18.89
3519.6003,19.44
3519.636411,21.11
3519.641967,21.11
3519.683633,18.33
3519.7253,17.78
3519.766967,16.11
3519.808633,16.11
3519.8503,16.67
3519.891967,16.67
3519.933633,16.11
3519.9753,15.56
3520.016967,15.56
3520.058633,15
3520.1003,15
3520.141967,13.89
3520.183633,13.89
3520.2253,13.33
3520.266967,12.78
3520.308633,11.11
3520.3503,10.56
3520.391967,11.11
3520.433633,10
3520.4753,10
3520.516967,9.44
3520.558633,9.44
3520.6003,9.44
3520.641967,8.89
3520.683633,8.89
3520.7253,10
3520.766967,11.11
3520.808633,11.11
3520.8503,11.11
3520.891967,11.11
3520.933633,11.11
3520.9753,11.11
3521.016967,11.11
3521.058633,11.67
3521.1003,11.11
3521.141967,11.67
3521.183633,11.67
3521.2253,11.11
3521.266967,11.11
3521.308633,12.22
3521.3503,12.78
3521.391967,13.89
3521.433633,15.56
3521.4753,15
3521.516967,15
3521.558633,15
3521.6003,13.89
3521.641967,13.89
3521.683633,15
3521.7253,15.56
3521.766967,16.67
3521.808633,17.22
3521.8503,16.67
3521.891967,16.11
3521.933633,15
3521.9753,15
3522.016967,13.89
3522.058633,13.89
3522.1003,13.33
3522.141967,13.33
3522.183633,13.33
3522.2253,13.89
3522.266967,13.89
3522.308633,15
3522.3503,15.56
3522.391967,15
3522.433633,15
3522.4753,15
3522.516967,15.56
3522.558633,14.44
3522.6003,16.11
3522.641967,16.11
3522.683633,16.11
3522.7253,16.11
3522.766967,16.11
3522.808633,15.56
3522.8503,15
3522.891967,15.56
3522.933633,15
3522.9753,15
3523.016967,14.44
3523.058633,14.44
3523.1003,13.89
3523.141967,13.89
3523.183633,13.33
3523.2253,13.89
3523.266967,13.89
3523.308633,15.56
3523.3503,15
3523.391967,16.67
3523.433633,16.67
3523.4753,16.67
3523.516967,16.67
3523.558633,16.67
3523.6003,17.78
3523.641967,18.33
3523.683633,18.89
3523.7253,18.89
3523.766967,18.89
3523.808633,18.89
3523.8503,18.89
3523.891967,18.89
3523.933633,19.44
3523.9753,18.89
3524.016967,19.44
3524.058633,19.44
3524.1003,19.44
3524.141967,18.89
3524.183633,18.89
3524.2253,18.89
3524.266967,19.44
3524.308633,19.44
3524.3503,19.44
3524.391967,19.44
3524.433633,18.33
3524.4753,18.33
3524.516967,18.89
3524.558633,18.33
3524.6003,18.89
3524.641967,18.89
3524.683633,19.44
3524.7253,20.56
3524.766967,20.56
3524.808633,20.56
3524.8503,20
3524.891967,20
3524.933633,20
3524.9753,20.56
3525.016967,19.44
3525.058633,20
3525.1003,20
3525.141967,20
3525.183633,20
3525.2253,20.56
3525.266967,20.56
3525.308633,21.67
3525.3503,22.22
3525.391967,22.22
3525.433633,22.78
3525.4753,22.78
3525.516967,22.78
3525.558633,22.78
3525.6003,23.33
3525.641967,22.78
3525.683633,22.78
3525.7253,21.67
3525.766967,21.67
3525.808633,21.67
3525.8503,22.22
3525.891967,22.78
3525.933633,22.78
3525.9753,22.22
3526.016967,22.22
3526.058633,22.22
3526.1003,22.22
3526.141967,22.22
3526.183633,21.67
3526.2253,21.67
3526.266967,21.67
3526.308633,22.22
3526.3503,22.22
3526.391967,22.22
3526.433633,22.22
3526.4753,22.78
3526.516967,22.22
3526.558633,21.67
3526.6003,22.22
3526.641967,21.11
3526.683633,21.67
3526.7253,21.67
3526.766967,22.22
3526.808633,21.67
3526.8503,21.67
3526.891967,22.22
3526.933633,21.67
3526.9753,21.67
3527.016967,21.11
3527.058633,21.11
3527.1003,21.11
3527.141967,21.11
3527.183633,21.11
3527.2253,21.11
3527.266967,21.11
3527.308633,20.56
3527.3503,20
3527.391967,20
3527.433633,19.44
3527.4753,20
3527.516967,20.56
3527.558633,19.44
3527.6003,18.33
3527.641967,16.67
3527.683633,17.78
3527.7253,16.67
3527.766967,16.11
3527.808633,16.67
3527.8503,15
3527.891967,15
3527.933633,13.89
3527.9753,13.89
3528.016967,13.89
3528.034328,13.33
3528.058633,12.78
3528.1003,12.78
3528.141967,13.33
3528.153772,13.33
3528.171133,13.33
3528.183633,13.33
3528.192661,13.33
3528.214883,13.33
3528.2253,13.33
3528.266967,12.78
3528.297522,12.78
3528.308633,12.78
3528.3503,13.33
3528.375994,13.89
3528.391967,13.89
3528.433633,14.44
3528.4753,13.89
3528.501689,13.89
3528.516967,13.89
3528.536411,13.89
3528.5503,13.89
3528.558633,13.89
3528.6003,13.89
3528.641967,13.33
3528.683633,12.78
3528.7253,13.33
3528.766967,12.78
3528.808633,12.22
3528.8503,11.67
3528.891967,11.67
3528.933633,11.67
3528.9753,11.67
3529.016967,11.67
3529.058633,11.67
3529.1003,12.22
3529.141967,12.22
3529.183633,12.22
3529.2253,11.67
3529.266967,11.67
3529.308633,12.22
3529.3503,12.78
3529.391967,12.78
3529.433633,13.33
3529.4753,12.78
3529.516967,12.78
3529.558633,11.11
3529.6003,12.22
3529.641967,13.33
3529.683633,12.78
3529.7253,13.89
3529.766967,14.44
3529.808633,14.44
3529.8503,15.56
3529.891967,15
3529.933633,16.11
3529.9753,16.11
3530.016967,15
3530.058633,15
3530.1003,15
3530.141967,14.44
3530.183633,14.44
3530.2253,14.44
3530.266967,15
3530.308633,16.11
3530.3503,16.67
3530.391967,15.56
3530.433633,15.56
3530.4753,16.67
3530.516967,18.33
3530.558633,18.89
3530.6003,19.44
3530.641967,19.44
3530.683633,20
3530.7253,20
3530.746828,20
3530.766967,20
3530.808633,20
3530.828772,20
3530.848911,18.89
3530.8503,20
3530.891967,20
3530.933633,19.44
3530.965578,18.89
3530.973911,18.89
3530.9753,19.44
3531.016967,20
3531.058633,20
3531.1003,20
3531.141967,20.56
3531.183633,20.56
3531.2253,20.56
3531.266967,20.56
3531.308633,20.56
3531.3503,21.11
3531.374606,21.11
3531.391967,21.67
3531.433633,21.67
3531.4753,22.22
3531.516967,22.78
3531.558633,22.22
3531.6003,22.22
3531.641967,22.78
3531.683633,22.78
3531.7253,22.78
3531.766967,22.22
3531.808633,21.67
3531.8503,21.67
3531.891967,21.67
3531.933633,21.67
3531.9753,22.22
3532.016967,22.22
3532.058633,22.22
3532.1003,22.22
3532.141967,21.67
3532.183633,21.11
3532.2253,21.11
3532.266967,20.56
3532.308633,21.11
3532.3503,21.11
3532.391967,20
3532.428078,20
3532.433633,20
3532.449606,19.44
3532.4753,20
3532.516967,18.89
3532.558633,19.44
3532.6003,19.44
3532.641967,19.44
3532.683633,18.89
3532.7253,18.89
3532.766967,19.44
3532.808633,19.44
3532.8503,20
3532.891967,20.56
3532.933633,20.56
3532.9753,20.56
3533.016967,20
3533.058633,19.44
3533.1003,18.89
3533.141967,18.89
3533.183633,18.89
3533.2253,18.89
3533.232244,18.89
3533.241967,18.89
3533.266967,18.89
3533.28155,18.89
3533.293356,19.44
3533.305856,18.89
3533.308633,19.44
3533.312106,19.44
3533.322522,20
3533.348911,21.11
3533.3503,20.56
3533.391967,20.56
3533.401689,20.56
3533.433633,20.56
3533.4753,21.11
3533.516967,20.56
3533.558633,20.56
3533.6003,20
3533.641967,20.56
3533.683633,20.56
3533.7253,20.56
3533.766967,21.67
3533.808633,22.22
3533.832939,22.78
3533.842661,22.78
3533.847522,22.78
3533.848911,22.78
3533.8503,22.78
3533.891967,22.22
3533.933633,21.67
3533.9753,21.67
3534.016967,21.11
3534.058633,20.56
3534.1003,20.56
3534.141967,20.56
3534.161411,21.11
3534.183633,21.11
3534.2003,21.11
3534.21905,21.11
3534.2253,21.11
3534.265578,22.22
3534.266967,21.67
3534.308633,22.22
3534.3503,22.78
3534.364189,22.78
3534.391967,22.78
3534.433633,22.78
3534.4753,22.78
3534.516967,22.78
3534.558633,22.22
3534.6003,22.22
3534.639189,21.11
3534.641967,19.44
3534.6503,18.89
3534.673217,18.89
3534.683633,20
3534.689189,20.56
3534.699606,20.56
3534.7253,21.67
3534.766967,21.11
3534.808633,20.56
3534.8503,20.56
3534.891967,20.56
3534.933633,19.44
3534.9753,19.44
3535.016967,18.89
3535.058633,18.89
3535.1003,18.33
3535.141967,17.22
3535.146828,16.67
3535.160022,16.67
3535.165578,16.67
3535.171133,16.67
3535.180856,16.11
3535.183633,16.11
3535.189883,16.11
3535.20655,14.44
3535.2253,13.89
3535.266967,14.44
3535.308633,14.44
3535.3503,12.22
3535.391967,12.22
3535.433633,12.78
3535.4753,13.89
3535.516967,13.33
3535.558633,14.44
3535.6003,14.44
3535.641967,14.44
3535.683633,15
3535.7253,15
3535.766967,15.56
3535.808633,15.56
3535.8503,15
3535.891967,14.44
3535.933633,14.44
3535.9753,15
3536.016967,15.56
3536.058633,15.56
3536.1003,15
3536.141967,13.33
3536.183633,10.56
3536.2253,9.44
3536.266967,9.44
3536.308633,9.44
3536.3503,9.44
3536.391967,10
3536.433633,10.56
3536.4753,10.56
3536.516967,10.56
3536.558633,11.11
3536.6003,10.56
3536.641967,11.11
3536.683633,11.67
3536.7253,10
3536.766967,10
3536.808633,7.78
3536.8503,6.67
3536.891967,6.11
3536.933633,6.11
3536.9753,5.56
3537.016967,5.56
3537.058633,5.56
3537.1003,5
3537.141967,5
3537.183633,5
3537.2253,5
3537.266967,5
3537.308633,5
3537.3503,5.56
3537.391967,6.67
3537.433633,7.22
3537.4753,7.78
3537.515578,7.78
3537.516967,8.33
3537.558633,8.33
3537.589189,8.33
3537.598911,8.89
3537.6003,8.33
3537.641967,8.33
3537.683633,7.78
3537.7253,7.22
3537.766967,7.22
3537.808633,6.67
3537.8503,6.67
3537.891967,6.11
3537.933633,5.56
3537.9753,5.56
3538.016967,6.11
3538.058633,6.67
3538.1003,6.67
3538.141967,7.22
3538.183633,7.22
3538.2253,7.22
3538.266967,7.78
3538.271828,7.78
3538.308633,8.33
3538.337106,8.33
3538.3503,8.89
3538.391967,9.44
3538.433633,9.44
3538.4753,11.11
3538.498911,12.22
3538.50655,12.78
3538.516967,12.78
3538.545439,12.78
3538.558633,12.78
3538.566967,12.78
3538.6003,13.33
3538.605856,13.33
3538.616272,13.33
3538.641967,13.33
3538.655161,13.33
3538.661411,13.33
3538.676689,13.33
3538.683633,13.89
3538.695439,13.33
3538.700994,13.89
3538.703772,13.89
3538.722522,12.78
3538.7253,13.33
3538.73155,12.78
3538.7378,12.78
3538.74405,13.33
3538.759328,12.78
3538.763494,12.22
3538.766967,12.78
3538.784328,12.78
3538.802383,12.22
3538.808633,12.22
3538.848911,12.78
3538.8503,12.78
3538.857939,12.78
3538.862106,12.78
3538.86905,12.78
3538.891967,13.33
3538.913494,13.33
3538.919744,13.89
3538.93155,13.89
3538.933633,13.89
3538.958633,13.89
3538.968356,13.89
3538.9753,13.89
3538.984328,13.89
3539.016967,14.44
3539.023217,14.44
3539.058633,14.44
3539.1003,14.44
3539.114883,14.44
3539.124606,14.44
3539.141967,14.44
3539.173217,14.44
3539.180161,13.89
3539.183633,14.44
3539.205856,13.89
3539.214189,13.89
3539.222522,13.89
3539.2253,13.89
3539.233633,13.89
3539.2503,13.89
3539.266967,13.89
3539.308633,14.44
3539.313494,14.44
3539.341272,15
3539.3503,15
3539.360717,15.56
3539.366272,15.56
3539.377383,16.11
3539.387106,16.67
3539.391967,16.67
3539.401689,16.67
3539.432244,17.22
3539.433633,17.78
3539.471828,18.89
3539.4753,18.89
3539.493356,18.89
3539.516967,20
3539.551689,20.56
3539.558633,20
3539.590578,20.56
3539.6003,20.56
3539.641967,20.56
3539.683633,20.56
3539.689883,21.11
3539.7253,21.11
3539.766967,20.56
3539.808633,20.56
3539.821828,20.56
3539.830161,21.11
3539.8503,20.56
3539.871828,20.56
3539.890578,21.11
3539.891967,20.56
3539.907939,20.56
3539.933633,20.56
3539.950994,20.56
3539.970439,20.56
3539.9753,20.56
3540.00655,20.56
3540.016967,20.56
3540.027383,20.56
3540.04405,20.56
3540.0503,20.56
3540.05655,21.11
3540.058633,20.56
3540.066967,20.56
3540.097522,20
3540.1003,20
3540.138494,18.89
3540.141967,19.44
3540.146828,19.44
3540.183633,19.44
3540.223911,18.89
3540.2253,18.89
3540.248911,18.89
3540.266967,18.89
3540.301689,18.89
3540.307244,18.89
3540.308633,18.89
3540.315578,18.89
3540.3503,18.89
3540.380856,18.33
3540.391967,18.89
3540.396828,18.89
3540.407939,18.89
3540.421828,18.89
3540.428078,18.89
3540.433633,18.89
3540.444744,18.89
3540.4628,18.89
3540.469744,18.89
3540.473911,18.89
3540.4753,18.89
3540.487106,18.33
3540.496828,18.33
3540.503772,18.33
3540.515578,17.78
3540.516967,18.33
3540.54405,17.78
3540.551689,17.22
3540.558633,17.78
3540.561411,17.22
3540.570439,17.22
3540.573217,17.22
3540.582244,17.22
3540.6003,17.22
3540.641967,17.22
3540.649606,17.22
3540.6628,17.22
3540.683633,16.67
3540.689883,16.67
3540.698911,16.67
3540.71905,16.67
3540.723911,17.22
3540.7253,16.67
3540.735022,16.67
3540.741967,16.67
3540.760717,16.67
3540.765578,17.22
3540.766967,16.67
3540.772522,16.67
3540.778078,16.67
3540.7878,16.67
3540.795439,16.67
3540.805161,17.22
3540.808633,16.67
3540.813494,16.67
3540.835022,16.67
3540.841272,16.11
3540.848911,16.11
3540.8503,16.11
3540.855161,16.11
3540.867661,16.11
3540.873217,16.11
3540.880161,16.11
3540.891967,16.11
3540.914189,16.11
3540.928078,16.11
3540.932244,16.11
3540.933633,16.11
3540.955856,16.11
3540.961411,16.11
3540.966967,16.11
3540.972522,16.11
3540.9753,16.11
3540.998911,16.11
3541.011411,16.11
3541.014189,16.11
3541.016967,16.11
3541.023217,16.11
3541.024606,16.11
3541.03155,16.11
3541.034328,16.11
3541.041272,16.11
3541.0503,16.11
3541.05655,16.11
3541.058633,16.11
3541.072522,16.11
3541.078772,16.11
3541.089883,16.11
3541.093356,16.67
3541.098911,16.11
3541.1003,16.11
3541.105856,16.11
3541.111411,16.11
3541.121828,16.11
3541.140578,17.22
3541.141967,16.11
3541.153078,16.11
3541.167661,16.11
3541.173217,16.11
3541.183633,16.11
3541.207939,16.11
3541.214883,16.11
3541.2253,16.11
3541.234328,16.11
3541.239189,16.11
3541.251689,16.11
3541.260022,16.11
3541.265578,16.11
3541.266967,16.11
3541.292661,16.11
3541.300994,16.11
3541.308633,16.11
3541.314883,16.11
3541.319744,16.11
3541.3253,16.11
3541.339189,16.11
3541.3503,16.11
3541.361411,16.11
3541.373217,16.67
3541.380856,16.67
3541.391967,16.67
3541.397522,16.67
3541.412106,17.22
3541.421133,17.22
3541.430161,17.22
3541.433633,17.22
3541.460022,17.22
3541.467661,17.22
3541.473217,17.78
3541.4753,17.78
3541.516967,17.78
3541.558633,18.33
3541.566967,18.33
3541.6003,18.33
3541.625994,18.33
3541.636411,18.33
3541.641967,18.33
3541.683633,18.33
3541.7253,17.78
3541.746133,17.78
3541.766967,18.33
3541.808633,17.22
3541.8503,17.78
3541.855161,17.78
3541.891967,17.78
3541.933633,17.78
3541.973911,17.78
3541.9753,17.78
3541.986411,17.78
3541.991272,17.78
3541.999606,17.78
3542.015578,17.22
3542.016967,16.67
3542.058633,17.22
3542.065578,16.67
